img_path,label
test_puzzles_hard/92.png,3
test_puzzles_hard/93.png,5
test_puzzles_hard/94.png,0
test_puzzles_hard/95.png,0
test_puzzles_hard/96.png,5
test_puzzles_hard/97.png,1
test_puzzles_hard/98.png,1
test_puzzles_hard/99.png,4
test_puzzles_hard/100.png,1
test_puzzles_hard/101.png,1
test_puzzles_hard/102.png,2
test_puzzles_hard/103.png,0
test_puzzles_hard/104.png,0
test_puzzles_hard/105.png,4
test_puzzles_hard/106.png,4
test_puzzles_hard/107.png,3
test_puzzles_hard/108.png,5
test_puzzles_hard/109.png,2
test_puzzles_hard/110.png,0
test_puzzles_hard/111.png,4
test_puzzles_hard/112.png,4
test_puzzles_hard/113.png,5
test_puzzles_hard/114.png,2
test_puzzles_hard/115.png,1
test_puzzles_hard/116.png,3
test_puzzles_hard/117.png,1
test_puzzles_hard/118.png,5
test_puzzles_hard/119.png,5
test_puzzles_hard/120.png,0
test_puzzles_hard/121.png,3
test_puzzles_hard/122.png,2
test_puzzles_hard/123.png,5
test_puzzles_hard/124.png,2
test_puzzles_hard/125.png,0
test_puzzles_hard/126.png,0
test_puzzles_hard/127.png,1
test_puzzles_hard/128.png,5
test_puzzles_hard/129.png,5
test_puzzles_hard/130.png,0
test_puzzles_hard/131.png,3
test_puzzles_hard/132.png,5
test_puzzles_hard/133.png,5
test_puzzles_hard/134.png,2
test_puzzles_hard/135.png,1
test_puzzles_hard/136.png,3
test_puzzles_hard/137.png,3
test_puzzles_hard/138.png,5
test_puzzles_hard/139.png,2
test_puzzles_hard/140.png,3
test_puzzles_hard/141.png,0
test_puzzles_hard/142.png,2
test_puzzles_hard/143.png,5
test_puzzles_hard/144.png,3
test_puzzles_hard/145.png,4
test_puzzles_hard/146.png,3
test_puzzles_hard/147.png,2
test_puzzles_hard/148.png,2
test_puzzles_hard/149.png,3
test_puzzles_hard/150.png,4
test_puzzles_hard/151.png,5
test_puzzles_hard/152.png,2
test_puzzles_hard/153.png,2
test_puzzles_hard/154.png,1
test_puzzles_hard/155.png,5
test_puzzles_hard/156.png,0
test_puzzles_hard/157.png,2
test_puzzles_hard/158.png,4
test_puzzles_hard/159.png,1
test_puzzles_hard/160.png,4
test_puzzles_hard/161.png,4
test_puzzles_hard/162.png,2
test_puzzles_hard/163.png,4
test_puzzles_hard/164.png,1
test_puzzles_hard/165.png,0
test_puzzles_hard/166.png,0
test_puzzles_hard/167.png,1
test_puzzles_hard/168.png,4
test_puzzles_hard/169.png,1
test_puzzles_hard/170.png,3
test_puzzles_hard/171.png,1
test_puzzles_hard/172.png,3
test_puzzles_hard/173.png,1
test_puzzles_hard/174.png,2
test_puzzles_hard/175.png,5
test_puzzles_hard/176.png,1
test_puzzles_hard/177.png,2
test_puzzles_hard/178.png,2
test_puzzles_hard/179.png,1
test_puzzles_hard/180.png,4
test_puzzles_hard/181.png,1
test_puzzles_hard/182.png,1
test_puzzles_hard/183.png,3
test_puzzles_hard/184.png,4
test_puzzles_hard/185.png,2
test_puzzles_hard/186.png,2
test_puzzles_hard/187.png,2
test_puzzles_hard/188.png,2
test_puzzles_hard/189.png,1
test_puzzles_hard/190.png,3
test_puzzles_hard/191.png,0
test_puzzles_hard/192.png,3
test_puzzles_hard/193.png,3
test_puzzles_hard/194.png,4
test_puzzles_hard/195.png,3
test_puzzles_hard/196.png,5
test_puzzles_hard/197.png,1
test_puzzles_hard/198.png,3
test_puzzles_hard/199.png,2
test_puzzles_hard/200.png,2
test_puzzles_hard/201.png,3
test_puzzles_hard/202.png,4
test_puzzles_hard/203.png,0
test_puzzles_hard/204.png,4
test_puzzles_hard/205.png,0
test_puzzles_hard/206.png,0
test_puzzles_hard/207.png,1
test_puzzles_hard/208.png,5
test_puzzles_hard/209.png,4
test_puzzles_hard/210.png,1
test_puzzles_hard/211.png,3
test_puzzles_hard/212.png,3
test_puzzles_hard/213.png,0
test_puzzles_hard/214.png,4
test_puzzles_hard/215.png,5
test_puzzles_hard/216.png,1
test_puzzles_hard/217.png,2
test_puzzles_hard/218.png,3
test_puzzles_hard/219.png,0
test_puzzles_hard/220.png,5
test_puzzles_hard/221.png,4
test_puzzles_hard/222.png,2
test_puzzles_hard/223.png,4
test_puzzles_hard/224.png,3
test_puzzles_hard/225.png,0
test_puzzles_hard/226.png,5
test_puzzles_hard/227.png,4
test_puzzles_hard/228.png,5
test_puzzles_hard/229.png,2
test_puzzles_hard/230.png,5
test_puzzles_hard/231.png,5
test_puzzles_hard/232.png,5
test_puzzles_hard/233.png,3
test_puzzles_hard/234.png,0
test_puzzles_hard/235.png,5
test_puzzles_hard/236.png,2
test_puzzles_hard/237.png,5
test_puzzles_hard/238.png,5
test_puzzles_hard/239.png,2
test_puzzles_hard/240.png,5
test_puzzles_hard/241.png,3
test_puzzles_hard/242.png,4
test_puzzles_hard/243.png,5
test_puzzles_hard/244.png,0
test_puzzles_hard/245.png,2
test_puzzles_hard/246.png,5
test_puzzles_hard/247.png,5
test_puzzles_hard/248.png,1
test_puzzles_hard/249.png,4
test_puzzles_hard/250.png,0
test_puzzles_hard/251.png,1
test_puzzles_hard/252.png,4
test_puzzles_hard/253.png,1
test_puzzles_hard/254.png,1
test_puzzles_hard/255.png,2
test_puzzles_hard/256.png,4
test_puzzles_hard/257.png,4
test_puzzles_hard/258.png,4
test_puzzles_hard/259.png,4
test_puzzles_hard/260.png,0
test_puzzles_hard/261.png,5
test_puzzles_hard/262.png,5
test_puzzles_hard/263.png,0
test_puzzles_hard/264.png,3
test_puzzles_hard/265.png,1
test_puzzles_hard/266.png,3
test_puzzles_hard/267.png,4
test_puzzles_hard/268.png,0
test_puzzles_hard/269.png,4
test_puzzles_hard/270.png,5
test_puzzles_hard/271.png,4
test_puzzles_hard/272.png,5
test_puzzles_hard/273.png,4
test_puzzles_hard/274.png,1
test_puzzles_hard/275.png,4
test_puzzles_hard/276.png,1
test_puzzles_hard/277.png,0
test_puzzles_hard/278.png,4
test_puzzles_hard/279.png,3
test_puzzles_hard/280.png,5
test_puzzles_hard/281.png,2
test_puzzles_hard/282.png,1
test_puzzles_hard/283.png,1
test_puzzles_hard/284.png,1
test_puzzles_hard/285.png,1
test_puzzles_hard/286.png,4
test_puzzles_hard/287.png,0
test_puzzles_hard/288.png,4
test_puzzles_hard/289.png,1
test_puzzles_hard/290.png,2
test_puzzles_hard/291.png,5
test_puzzles_hard/292.png,4
test_puzzles_hard/293.png,2
test_puzzles_hard/294.png,4
test_puzzles_hard/295.png,3
test_puzzles_hard/296.png,2
test_puzzles_hard/297.png,2
test_puzzles_hard/298.png,2
test_puzzles_hard/299.png,5
test_puzzles_hard/300.png,1
test_puzzles_hard/301.png,4
test_puzzles_hard/302.png,2
test_puzzles_hard/303.png,2
test_puzzles_hard/304.png,3
test_puzzles_hard/305.png,2
test_puzzles_hard/306.png,5
test_puzzles_hard/307.png,5
test_puzzles_hard/308.png,1
test_puzzles_hard/309.png,4
test_puzzles_hard/310.png,2
test_puzzles_hard/311.png,0
test_puzzles_hard/312.png,2
test_puzzles_hard/313.png,3
test_puzzles_hard/314.png,5
test_puzzles_hard/315.png,0
test_puzzles_hard/316.png,4
test_puzzles_hard/317.png,5
test_puzzles_hard/318.png,0
test_puzzles_hard/319.png,1
test_puzzles_hard/320.png,2
test_puzzles_hard/321.png,3
test_puzzles_hard/322.png,3
test_puzzles_hard/323.png,2
test_puzzles_hard/324.png,5
test_puzzles_hard/325.png,5
test_puzzles_hard/326.png,5
test_puzzles_hard/327.png,1
test_puzzles_hard/328.png,2
test_puzzles_hard/329.png,2
test_puzzles_hard/330.png,5
test_puzzles_hard/331.png,0
test_puzzles_hard/332.png,5
test_puzzles_hard/333.png,0
test_puzzles_hard/334.png,0
test_puzzles_hard/335.png,1
test_puzzles_hard/336.png,3
test_puzzles_hard/337.png,0
test_puzzles_hard/338.png,5
test_puzzles_hard/339.png,3
test_puzzles_hard/340.png,4
test_puzzles_hard/341.png,3
test_puzzles_hard/342.png,2
test_puzzles_hard/343.png,5
test_puzzles_hard/344.png,4
test_puzzles_hard/345.png,1
test_puzzles_hard/346.png,0
test_puzzles_hard/347.png,0
test_puzzles_hard/348.png,1
test_puzzles_hard/349.png,2
test_puzzles_hard/350.png,1
test_puzzles_hard/351.png,5
test_puzzles_hard/352.png,4
test_puzzles_hard/353.png,5
test_puzzles_hard/354.png,1
test_puzzles_hard/355.png,4
test_puzzles_hard/356.png,5
test_puzzles_hard/357.png,3
test_puzzles_hard/358.png,4
test_puzzles_hard/359.png,4
test_puzzles_hard/360.png,4
test_puzzles_hard/361.png,5
test_puzzles_hard/362.png,3
test_puzzles_hard/363.png,5
test_puzzles_hard/364.png,2
test_puzzles_hard/365.png,4
test_puzzles_hard/366.png,5
test_puzzles_hard/367.png,0
test_puzzles_hard/368.png,2
test_puzzles_hard/369.png,1
test_puzzles_hard/370.png,4
test_puzzles_hard/371.png,4
test_puzzles_hard/372.png,2
test_puzzles_hard/373.png,1
test_puzzles_hard/374.png,4
test_puzzles_hard/375.png,3
test_puzzles_hard/376.png,1
test_puzzles_hard/377.png,4
test_puzzles_hard/378.png,3
test_puzzles_hard/379.png,0
test_puzzles_hard/380.png,2
test_puzzles_hard/381.png,1
test_puzzles_hard/382.png,2
test_puzzles_hard/383.png,3
test_puzzles_hard/384.png,1
test_puzzles_hard/385.png,3
test_puzzles_hard/386.png,5
test_puzzles_hard/387.png,2
test_puzzles_hard/388.png,0
test_puzzles_hard/389.png,3
test_puzzles_hard/390.png,1
test_puzzles_hard/391.png,2
test_puzzles_hard/392.png,0
test_puzzles_hard/393.png,0
test_puzzles_hard/394.png,4
test_puzzles_hard/395.png,3
test_puzzles_hard/396.png,5
test_puzzles_hard/397.png,2
test_puzzles_hard/398.png,1
test_puzzles_hard/399.png,4
test_puzzles_hard/400.png,4
test_puzzles_hard/401.png,5
test_puzzles_hard/402.png,3
test_puzzles_hard/403.png,4
test_puzzles_hard/404.png,3
test_puzzles_hard/405.png,1
test_puzzles_hard/406.png,2
test_puzzles_hard/407.png,2
test_puzzles_hard/408.png,5
test_puzzles_hard/409.png,0
test_puzzles_hard/410.png,4
test_puzzles_hard/411.png,2
test_puzzles_hard/412.png,5
test_puzzles_hard/413.png,0
test_puzzles_hard/414.png,5
test_puzzles_hard/415.png,3
test_puzzles_hard/416.png,2
test_puzzles_hard/417.png,1
test_puzzles_hard/418.png,5
test_puzzles_hard/419.png,3
test_puzzles_hard/420.png,0
test_puzzles_hard/421.png,1
test_puzzles_hard/422.png,5
test_puzzles_hard/423.png,1
test_puzzles_hard/424.png,3
test_puzzles_hard/425.png,5
test_puzzles_hard/426.png,5
test_puzzles_hard/427.png,1
test_puzzles_hard/428.png,0
test_puzzles_hard/429.png,2
test_puzzles_hard/430.png,4
test_puzzles_hard/431.png,0
test_puzzles_hard/432.png,3
test_puzzles_hard/433.png,1
test_puzzles_hard/434.png,0
test_puzzles_hard/435.png,2
test_puzzles_hard/436.png,4
test_puzzles_hard/437.png,1
test_puzzles_hard/438.png,4
test_puzzles_hard/439.png,1
test_puzzles_hard/440.png,4
test_puzzles_hard/441.png,4
test_puzzles_hard/442.png,0
test_puzzles_hard/443.png,4
test_puzzles_hard/444.png,2
test_puzzles_hard/445.png,5
test_puzzles_hard/446.png,1
test_puzzles_hard/447.png,3
test_puzzles_hard/448.png,0
test_puzzles_hard/449.png,0
test_puzzles_hard/450.png,0
test_puzzles_hard/451.png,3
test_puzzles_hard/452.png,4
test_puzzles_hard/453.png,0
test_puzzles_hard/454.png,1
test_puzzles_hard/455.png,3
test_puzzles_hard/456.png,0
test_puzzles_hard/457.png,0
test_puzzles_hard/458.png,0
test_puzzles_hard/459.png,3
test_puzzles_hard/460.png,2
test_puzzles_hard/461.png,4
test_puzzles_hard/462.png,0
test_puzzles_hard/463.png,5
test_puzzles_hard/464.png,5
test_puzzles_hard/465.png,4
test_puzzles_hard/466.png,4
test_puzzles_hard/467.png,1
test_puzzles_hard/468.png,4
test_puzzles_hard/469.png,2
test_puzzles_hard/470.png,5
test_puzzles_hard/471.png,0
test_puzzles_hard/472.png,4
test_puzzles_hard/473.png,0
test_puzzles_hard/474.png,5
test_puzzles_hard/475.png,1
test_puzzles_hard/476.png,4
test_puzzles_hard/477.png,4
test_puzzles_hard/478.png,0
test_puzzles_hard/479.png,5
test_puzzles_hard/480.png,5
test_puzzles_hard/481.png,1
test_puzzles_hard/482.png,5
test_puzzles_hard/483.png,1
test_puzzles_hard/484.png,3
test_puzzles_hard/485.png,2
test_puzzles_hard/486.png,2
test_puzzles_hard/487.png,5
test_puzzles_hard/488.png,5
test_puzzles_hard/489.png,0
test_puzzles_hard/490.png,2
test_puzzles_hard/491.png,3
test_puzzles_hard/492.png,3
test_puzzles_hard/493.png,3
test_puzzles_hard/494.png,4
test_puzzles_hard/495.png,5
test_puzzles_hard/496.png,2
test_puzzles_hard/497.png,5
test_puzzles_hard/498.png,1
test_puzzles_hard/499.png,0
test_puzzles_hard/500.png,1
test_puzzles_hard/501.png,2
test_puzzles_hard/502.png,4
test_puzzles_hard/503.png,4
test_puzzles_hard/504.png,3
test_puzzles_hard/505.png,3
test_puzzles_hard/506.png,5
test_puzzles_hard/507.png,3
test_puzzles_hard/508.png,5
test_puzzles_hard/509.png,5
test_puzzles_hard/510.png,4
test_puzzles_hard/511.png,1
test_puzzles_hard/512.png,3
test_puzzles_hard/513.png,2
test_puzzles_hard/514.png,4
test_puzzles_hard/515.png,4
test_puzzles_hard/516.png,4
test_puzzles_hard/517.png,0
test_puzzles_hard/518.png,1
test_puzzles_hard/519.png,4
test_puzzles_hard/520.png,0
test_puzzles_hard/521.png,0
test_puzzles_hard/522.png,5
test_puzzles_hard/523.png,2
test_puzzles_hard/524.png,4
test_puzzles_hard/525.png,1
test_puzzles_hard/526.png,4
test_puzzles_hard/527.png,2
test_puzzles_hard/528.png,1
test_puzzles_hard/529.png,3
test_puzzles_hard/530.png,3
test_puzzles_hard/531.png,2
test_puzzles_hard/532.png,2
test_puzzles_hard/533.png,2
test_puzzles_hard/534.png,0
test_puzzles_hard/535.png,1
test_puzzles_hard/536.png,1
test_puzzles_hard/537.png,4
test_puzzles_hard/538.png,2
test_puzzles_hard/539.png,3
test_puzzles_hard/540.png,2
test_puzzles_hard/541.png,5
test_puzzles_hard/542.png,4
test_puzzles_hard/543.png,5
test_puzzles_hard/544.png,5
test_puzzles_hard/545.png,4
test_puzzles_hard/546.png,2
test_puzzles_hard/547.png,3
test_puzzles_hard/548.png,0
test_puzzles_hard/549.png,2
test_puzzles_hard/550.png,0
test_puzzles_hard/551.png,4
test_puzzles_hard/552.png,1
test_puzzles_hard/553.png,4
test_puzzles_hard/554.png,2
test_puzzles_hard/555.png,1
test_puzzles_hard/556.png,5
test_puzzles_hard/557.png,2
test_puzzles_hard/558.png,3
test_puzzles_hard/559.png,3
test_puzzles_hard/560.png,3
test_puzzles_hard/561.png,5
test_puzzles_hard/562.png,5
test_puzzles_hard/563.png,1
test_puzzles_hard/564.png,3
test_puzzles_hard/565.png,4
test_puzzles_hard/566.png,2
test_puzzles_hard/567.png,2
test_puzzles_hard/568.png,5
test_puzzles_hard/569.png,1
test_puzzles_hard/570.png,3
test_puzzles_hard/571.png,2
test_puzzles_hard/572.png,3
test_puzzles_hard/573.png,3
test_puzzles_hard/574.png,2
test_puzzles_hard/575.png,2
test_puzzles_hard/576.png,3
test_puzzles_hard/577.png,2
test_puzzles_hard/578.png,2
test_puzzles_hard/579.png,1
test_puzzles_hard/580.png,0
test_puzzles_hard/581.png,5
test_puzzles_hard/582.png,3
test_puzzles_hard/583.png,2
test_puzzles_hard/584.png,3
test_puzzles_hard/585.png,3
test_puzzles_hard/586.png,4
test_puzzles_hard/587.png,1
test_puzzles_hard/588.png,3
test_puzzles_hard/589.png,2
test_puzzles_hard/590.png,5
test_puzzles_hard/591.png,3
test_puzzles_hard/592.png,0
test_puzzles_hard/593.png,5
test_puzzles_hard/594.png,1
test_puzzles_hard/595.png,2
test_puzzles_hard/596.png,4
test_puzzles_hard/597.png,1
test_puzzles_hard/598.png,3
test_puzzles_hard/599.png,2
test_puzzles_hard/600.png,2
test_puzzles_hard/601.png,4
test_puzzles_hard/602.png,4
test_puzzles_hard/603.png,0
test_puzzles_hard/604.png,2
test_puzzles_hard/605.png,3
test_puzzles_hard/606.png,5
test_puzzles_hard/607.png,0
test_puzzles_hard/608.png,0
test_puzzles_hard/609.png,3
test_puzzles_hard/610.png,2
test_puzzles_hard/611.png,0
test_puzzles_hard/612.png,4
test_puzzles_hard/613.png,3
test_puzzles_hard/614.png,5
test_puzzles_hard/615.png,5
test_puzzles_hard/616.png,0
test_puzzles_hard/617.png,2
test_puzzles_hard/618.png,4
test_puzzles_hard/619.png,0
test_puzzles_hard/620.png,2
test_puzzles_hard/621.png,4
test_puzzles_hard/622.png,2
test_puzzles_hard/623.png,2
test_puzzles_hard/624.png,4
test_puzzles_hard/625.png,5
test_puzzles_hard/626.png,2
test_puzzles_hard/627.png,3
test_puzzles_hard/628.png,5
test_puzzles_hard/629.png,2
test_puzzles_hard/630.png,2
test_puzzles_hard/631.png,0
test_puzzles_hard/632.png,2
test_puzzles_hard/633.png,5
test_puzzles_hard/634.png,2
test_puzzles_hard/635.png,0
test_puzzles_hard/636.png,2
test_puzzles_hard/637.png,4
test_puzzles_hard/638.png,5
test_puzzles_hard/639.png,5
test_puzzles_hard/640.png,0
test_puzzles_hard/641.png,3
test_puzzles_hard/642.png,0
test_puzzles_hard/643.png,5
test_puzzles_hard/644.png,5
test_puzzles_hard/645.png,3
test_puzzles_hard/646.png,4
test_puzzles_hard/647.png,2
test_puzzles_hard/648.png,5
test_puzzles_hard/649.png,4
test_puzzles_hard/650.png,0
test_puzzles_hard/651.png,3
test_puzzles_hard/652.png,1
test_puzzles_hard/653.png,1
test_puzzles_hard/654.png,2
test_puzzles_hard/655.png,0
test_puzzles_hard/656.png,2
test_puzzles_hard/657.png,0
test_puzzles_hard/658.png,5
test_puzzles_hard/659.png,0
test_puzzles_hard/660.png,5
test_puzzles_hard/661.png,5
test_puzzles_hard/662.png,5
test_puzzles_hard/663.png,0
test_puzzles_hard/664.png,2
test_puzzles_hard/665.png,2
test_puzzles_hard/666.png,3
test_puzzles_hard/667.png,3
test_puzzles_hard/668.png,0
test_puzzles_hard/669.png,1
test_puzzles_hard/670.png,5
test_puzzles_hard/671.png,4
test_puzzles_hard/672.png,5
test_puzzles_hard/673.png,1
test_puzzles_hard/674.png,2
test_puzzles_hard/675.png,0
test_puzzles_hard/676.png,4
test_puzzles_hard/677.png,4
test_puzzles_hard/678.png,2
test_puzzles_hard/679.png,0
test_puzzles_hard/680.png,2
test_puzzles_hard/681.png,0
test_puzzles_hard/682.png,1
test_puzzles_hard/683.png,5
test_puzzles_hard/684.png,0
test_puzzles_hard/685.png,1
test_puzzles_hard/686.png,1
test_puzzles_hard/687.png,0
test_puzzles_hard/688.png,4
test_puzzles_hard/689.png,5
test_puzzles_hard/690.png,5
test_puzzles_hard/691.png,3
test_puzzles_hard/692.png,4
test_puzzles_hard/693.png,0
test_puzzles_hard/694.png,1
test_puzzles_hard/695.png,1
test_puzzles_hard/696.png,5
test_puzzles_hard/697.png,5
test_puzzles_hard/698.png,3
test_puzzles_hard/699.png,3
test_puzzles_hard/700.png,3
test_puzzles_hard/701.png,4
test_puzzles_hard/702.png,5
test_puzzles_hard/703.png,1
test_puzzles_hard/704.png,5
test_puzzles_hard/705.png,4
test_puzzles_hard/706.png,1
test_puzzles_hard/707.png,3
test_puzzles_hard/708.png,0
test_puzzles_hard/709.png,5
test_puzzles_hard/710.png,4
test_puzzles_hard/711.png,3
test_puzzles_hard/712.png,3
test_puzzles_hard/713.png,5
test_puzzles_hard/714.png,3
test_puzzles_hard/715.png,4
test_puzzles_hard/716.png,2
test_puzzles_hard/717.png,4
test_puzzles_hard/718.png,4
test_puzzles_hard/719.png,3
test_puzzles_hard/720.png,2
test_puzzles_hard/721.png,5
test_puzzles_hard/722.png,4
test_puzzles_hard/723.png,2
test_puzzles_hard/724.png,0
test_puzzles_hard/725.png,4
test_puzzles_hard/726.png,5
test_puzzles_hard/727.png,3
test_puzzles_hard/728.png,2
test_puzzles_hard/729.png,2
test_puzzles_hard/730.png,2
test_puzzles_hard/731.png,4
test_puzzles_hard/732.png,4
test_puzzles_hard/733.png,3
test_puzzles_hard/734.png,2
test_puzzles_hard/735.png,5
test_puzzles_hard/736.png,0
test_puzzles_hard/737.png,5
test_puzzles_hard/738.png,0
test_puzzles_hard/739.png,4
test_puzzles_hard/740.png,0
test_puzzles_hard/741.png,3
test_puzzles_hard/742.png,0
test_puzzles_hard/743.png,2
test_puzzles_hard/744.png,2
test_puzzles_hard/745.png,3
test_puzzles_hard/746.png,2
test_puzzles_hard/747.png,0
test_puzzles_hard/748.png,4
test_puzzles_hard/749.png,1
test_puzzles_hard/750.png,0
test_puzzles_hard/751.png,4
test_puzzles_hard/752.png,2
test_puzzles_hard/753.png,1
test_puzzles_hard/754.png,3
test_puzzles_hard/755.png,5
test_puzzles_hard/756.png,1
test_puzzles_hard/757.png,5
test_puzzles_hard/758.png,4
test_puzzles_hard/759.png,4
test_puzzles_hard/760.png,3
test_puzzles_hard/761.png,0
test_puzzles_hard/762.png,5
test_puzzles_hard/763.png,1
test_puzzles_hard/764.png,0
test_puzzles_hard/765.png,2
test_puzzles_hard/766.png,4
test_puzzles_hard/767.png,2
test_puzzles_hard/768.png,5
test_puzzles_hard/769.png,0
test_puzzles_hard/770.png,3
test_puzzles_hard/771.png,1
test_puzzles_hard/772.png,4
test_puzzles_hard/773.png,2
test_puzzles_hard/774.png,4
test_puzzles_hard/775.png,3
test_puzzles_hard/776.png,0
test_puzzles_hard/777.png,4
test_puzzles_hard/778.png,1
test_puzzles_hard/779.png,3
test_puzzles_hard/780.png,0
test_puzzles_hard/781.png,2
test_puzzles_hard/782.png,4
test_puzzles_hard/783.png,2
test_puzzles_hard/784.png,1
test_puzzles_hard/785.png,0
test_puzzles_hard/786.png,5
test_puzzles_hard/787.png,4
test_puzzles_hard/788.png,0
test_puzzles_hard/789.png,0
test_puzzles_hard/790.png,0
test_puzzles_hard/791.png,4
test_puzzles_hard/792.png,5
test_puzzles_hard/793.png,1
test_puzzles_hard/794.png,5
test_puzzles_hard/795.png,5
test_puzzles_hard/796.png,3
test_puzzles_hard/797.png,1
test_puzzles_hard/798.png,4
test_puzzles_hard/799.png,2
test_puzzles_hard/800.png,0
test_puzzles_hard/801.png,3
test_puzzles_hard/802.png,5
test_puzzles_hard/803.png,3
test_puzzles_hard/804.png,3
test_puzzles_hard/805.png,2
test_puzzles_hard/806.png,0
test_puzzles_hard/807.png,0
test_puzzles_hard/808.png,3
test_puzzles_hard/809.png,1
test_puzzles_hard/810.png,3
test_puzzles_hard/811.png,4
test_puzzles_hard/812.png,2
test_puzzles_hard/813.png,5
test_puzzles_hard/814.png,2
test_puzzles_hard/815.png,3
test_puzzles_hard/816.png,1
test_puzzles_hard/817.png,2
test_puzzles_hard/818.png,1
test_puzzles_hard/819.png,4
test_puzzles_hard/820.png,0
test_puzzles_hard/821.png,5
test_puzzles_hard/822.png,1
test_puzzles_hard/823.png,0
test_puzzles_hard/824.png,5
test_puzzles_hard/825.png,0
test_puzzles_hard/826.png,3
test_puzzles_hard/827.png,4
test_puzzles_hard/828.png,2
test_puzzles_hard/829.png,5
test_puzzles_hard/830.png,3
test_puzzles_hard/831.png,2
test_puzzles_hard/832.png,3
test_puzzles_hard/833.png,0
test_puzzles_hard/834.png,4
test_puzzles_hard/835.png,4
test_puzzles_hard/836.png,2
test_puzzles_hard/837.png,0
test_puzzles_hard/838.png,3
test_puzzles_hard/839.png,5
test_puzzles_hard/840.png,3
test_puzzles_hard/841.png,5
test_puzzles_hard/842.png,5
test_puzzles_hard/843.png,3
test_puzzles_hard/844.png,5
test_puzzles_hard/845.png,5
test_puzzles_hard/846.png,1
test_puzzles_hard/847.png,5
test_puzzles_hard/848.png,5
test_puzzles_hard/849.png,2
test_puzzles_hard/850.png,1
test_puzzles_hard/851.png,0
test_puzzles_hard/852.png,4
test_puzzles_hard/853.png,3
test_puzzles_hard/854.png,5
test_puzzles_hard/855.png,0
test_puzzles_hard/856.png,0
test_puzzles_hard/857.png,2
test_puzzles_hard/858.png,5
test_puzzles_hard/859.png,2
test_puzzles_hard/860.png,4
test_puzzles_hard/861.png,1
test_puzzles_hard/862.png,0
test_puzzles_hard/863.png,1
test_puzzles_hard/864.png,3
test_puzzles_hard/865.png,5
test_puzzles_hard/866.png,3
test_puzzles_hard/867.png,4
test_puzzles_hard/868.png,3
test_puzzles_hard/869.png,5
test_puzzles_hard/870.png,0
test_puzzles_hard/871.png,0
test_puzzles_hard/872.png,0
test_puzzles_hard/873.png,4
