img_path,label
test_puzzles_only/103.png,1
test_puzzles_only/104.png,0
test_puzzles_only/105.png,3
test_puzzles_only/106.png,1
test_puzzles_only/107.png,0
test_puzzles_only/108.png,1
test_puzzles_only/109.png,0
test_puzzles_only/110.png,2
test_puzzles_only/111.png,0
test_puzzles_only/112.png,3
test_puzzles_only/113.png,0
test_puzzles_only/114.png,2
test_puzzles_only/115.png,2
test_puzzles_only/116.png,3
test_puzzles_only/117.png,2
test_puzzles_only/118.png,2
test_puzzles_only/119.png,3
test_puzzles_only/120.png,0
test_puzzles_only/121.png,1
test_puzzles_only/122.png,3
test_puzzles_only/123.png,2
test_puzzles_only/124.png,1
test_puzzles_only/125.png,3
test_puzzles_only/126.png,3
test_puzzles_only/127.png,2
test_puzzles_only/128.png,3
test_puzzles_only/129.png,1
test_puzzles_only/130.png,0
test_puzzles_only/131.png,3
test_puzzles_only/132.png,3
test_puzzles_only/133.png,2
test_puzzles_only/134.png,2
test_puzzles_only/135.png,3
test_puzzles_only/136.png,2
test_puzzles_only/137.png,0
test_puzzles_only/138.png,1
test_puzzles_only/139.png,1
test_puzzles_only/140.png,1
test_puzzles_only/141.png,1
test_puzzles_only/142.png,2
test_puzzles_only/143.png,1
test_puzzles_only/144.png,1
test_puzzles_only/145.png,2
test_puzzles_only/146.png,1
test_puzzles_only/147.png,1
test_puzzles_only/148.png,3
test_puzzles_only/149.png,3
test_puzzles_only/150.png,3
test_puzzles_only/151.png,3
test_puzzles_only/152.png,0
test_puzzles_only/153.png,2
test_puzzles_only/154.png,1
test_puzzles_only/155.png,1
test_puzzles_only/156.png,1
test_puzzles_only/157.png,3
test_puzzles_only/158.png,0
test_puzzles_only/159.png,1
test_puzzles_only/160.png,0
test_puzzles_only/161.png,1
test_puzzles_only/162.png,1
test_puzzles_only/163.png,2
test_puzzles_only/164.png,0
test_puzzles_only/165.png,0
test_puzzles_only/166.png,2
test_puzzles_only/167.png,1
test_puzzles_only/168.png,3
test_puzzles_only/169.png,1
test_puzzles_only/170.png,0
test_puzzles_only/171.png,2
test_puzzles_only/172.png,3
test_puzzles_only/173.png,3
test_puzzles_only/174.png,1
test_puzzles_only/175.png,1
test_puzzles_only/176.png,2
test_puzzles_only/177.png,2
test_puzzles_only/178.png,0
test_puzzles_only/179.png,0
test_puzzles_only/180.png,2
test_puzzles_only/181.png,1
test_puzzles_only/182.png,3
test_puzzles_only/183.png,2
test_puzzles_only/184.png,1
test_puzzles_only/185.png,0
test_puzzles_only/186.png,0
test_puzzles_only/187.png,3
test_puzzles_only/188.png,1
test_puzzles_only/189.png,3
test_puzzles_only/190.png,2
test_puzzles_only/191.png,1
test_puzzles_only/192.png,0
test_puzzles_only/193.png,2
test_puzzles_only/194.png,1
test_puzzles_only/195.png,2
test_puzzles_only/196.png,3
test_puzzles_only/197.png,0
test_puzzles_only/198.png,3
test_puzzles_only/199.png,3
test_puzzles_only/200.png,3
test_puzzles_only/201.png,2
test_puzzles_only/202.png,1
test_puzzles_only/203.png,2
test_puzzles_only/204.png,0
test_puzzles_only/205.png,3
test_puzzles_only/206.png,1
test_puzzles_only/207.png,2
test_puzzles_only/208.png,0
test_puzzles_only/209.png,3
test_puzzles_only/210.png,1
test_puzzles_only/211.png,3
test_puzzles_only/212.png,3
test_puzzles_only/213.png,2
test_puzzles_only/214.png,0
test_puzzles_only/215.png,3
test_puzzles_only/216.png,2
test_puzzles_only/217.png,1
test_puzzles_only/218.png,2
test_puzzles_only/219.png,0
test_puzzles_only/220.png,0
test_puzzles_only/221.png,3
test_puzzles_only/222.png,1
test_puzzles_only/223.png,3
test_puzzles_only/224.png,3
test_puzzles_only/225.png,0
test_puzzles_only/226.png,3
test_puzzles_only/227.png,0
test_puzzles_only/228.png,1
test_puzzles_only/229.png,0
test_puzzles_only/230.png,0
test_puzzles_only/231.png,3
test_puzzles_only/232.png,1
test_puzzles_only/233.png,2
test_puzzles_only/234.png,1
test_puzzles_only/235.png,1
test_puzzles_only/236.png,0
test_puzzles_only/237.png,1
test_puzzles_only/238.png,2
test_puzzles_only/239.png,2
test_puzzles_only/240.png,3
test_puzzles_only/241.png,0
test_puzzles_only/242.png,1
test_puzzles_only/243.png,1
test_puzzles_only/244.png,3
test_puzzles_only/245.png,0
test_puzzles_only/246.png,3
test_puzzles_only/247.png,1
test_puzzles_only/248.png,1
test_puzzles_only/249.png,2
test_puzzles_only/250.png,2
test_puzzles_only/251.png,2
test_puzzles_only/252.png,0
test_puzzles_only/253.png,0
test_puzzles_only/254.png,0
test_puzzles_only/255.png,2
test_puzzles_only/256.png,3
test_puzzles_only/257.png,0
test_puzzles_only/258.png,3
test_puzzles_only/259.png,0
test_puzzles_only/260.png,0
test_puzzles_only/261.png,0
test_puzzles_only/262.png,3
test_puzzles_only/263.png,2
test_puzzles_only/264.png,1
test_puzzles_only/265.png,1
test_puzzles_only/266.png,3
test_puzzles_only/267.png,0
test_puzzles_only/268.png,1
test_puzzles_only/269.png,1
test_puzzles_only/270.png,2
test_puzzles_only/271.png,0
test_puzzles_only/272.png,0
test_puzzles_only/273.png,1
test_puzzles_only/274.png,2
test_puzzles_only/275.png,0
test_puzzles_only/276.png,3
test_puzzles_only/277.png,0
test_puzzles_only/278.png,1
test_puzzles_only/279.png,0
test_puzzles_only/280.png,2
test_puzzles_only/281.png,2
test_puzzles_only/282.png,1
test_puzzles_only/283.png,0
test_puzzles_only/284.png,0
test_puzzles_only/285.png,2
test_puzzles_only/286.png,0
test_puzzles_only/287.png,0
test_puzzles_only/288.png,0
test_puzzles_only/289.png,2
test_puzzles_only/290.png,1
test_puzzles_only/291.png,2
test_puzzles_only/292.png,2
test_puzzles_only/293.png,0
test_puzzles_only/294.png,0
test_puzzles_only/295.png,0
test_puzzles_only/296.png,2
test_puzzles_only/297.png,1
test_puzzles_only/298.png,1
test_puzzles_only/299.png,1
test_puzzles_only/300.png,1
test_puzzles_only/301.png,1
test_puzzles_only/302.png,0
test_puzzles_only/303.png,3
test_puzzles_only/304.png,3
test_puzzles_only/305.png,1
test_puzzles_only/306.png,3
test_puzzles_only/307.png,1
test_puzzles_only/308.png,0
test_puzzles_only/309.png,1
test_puzzles_only/310.png,0
test_puzzles_only/311.png,2
test_puzzles_only/312.png,1
test_puzzles_only/313.png,0
test_puzzles_only/314.png,0
test_puzzles_only/315.png,3
test_puzzles_only/316.png,3
test_puzzles_only/317.png,2
test_puzzles_only/318.png,1
test_puzzles_only/319.png,3
test_puzzles_only/320.png,3
test_puzzles_only/321.png,3
test_puzzles_only/322.png,3
test_puzzles_only/323.png,3
test_puzzles_only/324.png,1
test_puzzles_only/325.png,3
test_puzzles_only/326.png,2
test_puzzles_only/327.png,3
test_puzzles_only/328.png,3
test_puzzles_only/329.png,3
test_puzzles_only/330.png,2
test_puzzles_only/331.png,1
test_puzzles_only/332.png,3
test_puzzles_only/333.png,1
test_puzzles_only/334.png,0
test_puzzles_only/335.png,3
test_puzzles_only/336.png,2
test_puzzles_only/337.png,3
test_puzzles_only/338.png,0
test_puzzles_only/339.png,0
test_puzzles_only/340.png,3
test_puzzles_only/341.png,3
test_puzzles_only/342.png,0
test_puzzles_only/343.png,3
test_puzzles_only/344.png,2
test_puzzles_only/345.png,3
test_puzzles_only/346.png,2
test_puzzles_only/347.png,1
test_puzzles_only/348.png,2
test_puzzles_only/349.png,0
test_puzzles_only/350.png,2
test_puzzles_only/351.png,3
test_puzzles_only/352.png,1
test_puzzles_only/353.png,3
test_puzzles_only/354.png,1
test_puzzles_only/355.png,0
test_puzzles_only/356.png,2
test_puzzles_only/357.png,3
test_puzzles_only/358.png,1
test_puzzles_only/359.png,0
test_puzzles_only/360.png,0
test_puzzles_only/361.png,2
test_puzzles_only/362.png,2
test_puzzles_only/363.png,1
test_puzzles_only/364.png,1
test_puzzles_only/365.png,2
test_puzzles_only/366.png,1
test_puzzles_only/367.png,0
test_puzzles_only/368.png,3
test_puzzles_only/369.png,0
test_puzzles_only/370.png,1
test_puzzles_only/371.png,0
test_puzzles_only/372.png,2
test_puzzles_only/373.png,1
test_puzzles_only/374.png,1
test_puzzles_only/375.png,0
test_puzzles_only/376.png,2
test_puzzles_only/377.png,0
test_puzzles_only/378.png,0
test_puzzles_only/379.png,0
test_puzzles_only/380.png,1
test_puzzles_only/381.png,0
test_puzzles_only/382.png,1
test_puzzles_only/383.png,1
test_puzzles_only/384.png,1
test_puzzles_only/385.png,2
test_puzzles_only/386.png,3
test_puzzles_only/387.png,1
test_puzzles_only/388.png,3
test_puzzles_only/389.png,1
test_puzzles_only/390.png,1
test_puzzles_only/391.png,1
test_puzzles_only/392.png,3
test_puzzles_only/393.png,3
test_puzzles_only/394.png,1
test_puzzles_only/395.png,2
test_puzzles_only/396.png,0
test_puzzles_only/397.png,0
test_puzzles_only/398.png,1
test_puzzles_only/399.png,3
test_puzzles_only/400.png,2
test_puzzles_only/401.png,0
test_puzzles_only/402.png,1
test_puzzles_only/403.png,1
test_puzzles_only/404.png,2
test_puzzles_only/405.png,3
test_puzzles_only/406.png,3
test_puzzles_only/407.png,1
test_puzzles_only/408.png,0
test_puzzles_only/409.png,0
test_puzzles_only/410.png,2
test_puzzles_only/411.png,0
test_puzzles_only/412.png,2
test_puzzles_only/413.png,2
test_puzzles_only/414.png,3
test_puzzles_only/415.png,3
test_puzzles_only/416.png,3
test_puzzles_only/417.png,1
test_puzzles_only/418.png,1
test_puzzles_only/419.png,2
test_puzzles_only/420.png,1
test_puzzles_only/421.png,2
test_puzzles_only/422.png,0
test_puzzles_only/423.png,0
test_puzzles_only/424.png,0
test_puzzles_only/425.png,3
test_puzzles_only/426.png,2
test_puzzles_only/427.png,1
test_puzzles_only/428.png,3
test_puzzles_only/429.png,0
test_puzzles_only/430.png,2
test_puzzles_only/431.png,1
test_puzzles_only/432.png,1
test_puzzles_only/433.png,1
test_puzzles_only/434.png,0
test_puzzles_only/435.png,3
test_puzzles_only/436.png,1
test_puzzles_only/437.png,3
test_puzzles_only/438.png,0
test_puzzles_only/439.png,0
test_puzzles_only/440.png,2
test_puzzles_only/441.png,3
test_puzzles_only/442.png,1
test_puzzles_only/443.png,2
test_puzzles_only/444.png,1
test_puzzles_only/445.png,2
test_puzzles_only/446.png,1
test_puzzles_only/447.png,2
test_puzzles_only/448.png,0
test_puzzles_only/449.png,1
test_puzzles_only/450.png,1
test_puzzles_only/451.png,2
test_puzzles_only/452.png,2
test_puzzles_only/453.png,2
test_puzzles_only/454.png,3
test_puzzles_only/455.png,3
test_puzzles_only/456.png,1
test_puzzles_only/457.png,2
test_puzzles_only/458.png,2
test_puzzles_only/459.png,2
test_puzzles_only/460.png,3
test_puzzles_only/461.png,1
test_puzzles_only/462.png,0
test_puzzles_only/463.png,1
test_puzzles_only/464.png,0
test_puzzles_only/465.png,3
test_puzzles_only/466.png,1
test_puzzles_only/467.png,1
test_puzzles_only/468.png,1
test_puzzles_only/469.png,2
test_puzzles_only/470.png,2
test_puzzles_only/471.png,2
test_puzzles_only/472.png,3
test_puzzles_only/473.png,0
test_puzzles_only/474.png,3
test_puzzles_only/475.png,1
test_puzzles_only/476.png,0
test_puzzles_only/477.png,3
test_puzzles_only/478.png,2
test_puzzles_only/479.png,0
test_puzzles_only/480.png,2
test_puzzles_only/481.png,3
test_puzzles_only/482.png,3
test_puzzles_only/483.png,1
test_puzzles_only/484.png,3
test_puzzles_only/485.png,0
test_puzzles_only/486.png,0
test_puzzles_only/487.png,0
test_puzzles_only/488.png,1
test_puzzles_only/489.png,3
test_puzzles_only/490.png,1
test_puzzles_only/491.png,2
test_puzzles_only/492.png,3
test_puzzles_only/493.png,2
test_puzzles_only/494.png,0
test_puzzles_only/495.png,2
test_puzzles_only/496.png,3
test_puzzles_only/497.png,2
test_puzzles_only/498.png,2
test_puzzles_only/499.png,3
test_puzzles_only/500.png,1
test_puzzles_only/501.png,0
test_puzzles_only/502.png,2
test_puzzles_only/503.png,3
test_puzzles_only/504.png,1
test_puzzles_only/505.png,0
test_puzzles_only/506.png,0
test_puzzles_only/507.png,3
test_puzzles_only/508.png,2
test_puzzles_only/509.png,1
test_puzzles_only/510.png,0
test_puzzles_only/511.png,2
test_puzzles_only/512.png,0
test_puzzles_only/513.png,0
test_puzzles_only/514.png,3
test_puzzles_only/515.png,1
test_puzzles_only/516.png,0
test_puzzles_only/517.png,3
test_puzzles_only/518.png,3
test_puzzles_only/519.png,3
test_puzzles_only/520.png,3
test_puzzles_only/521.png,0
test_puzzles_only/522.png,0
test_puzzles_only/523.png,0
test_puzzles_only/524.png,2
test_puzzles_only/525.png,0
test_puzzles_only/526.png,1
test_puzzles_only/527.png,1
test_puzzles_only/528.png,2
test_puzzles_only/529.png,1
test_puzzles_only/530.png,1
test_puzzles_only/531.png,0
test_puzzles_only/532.png,1
test_puzzles_only/533.png,2
test_puzzles_only/534.png,0
test_puzzles_only/535.png,3
test_puzzles_only/536.png,3
test_puzzles_only/537.png,0
test_puzzles_only/538.png,0
test_puzzles_only/539.png,2
test_puzzles_only/540.png,0
test_puzzles_only/541.png,0
test_puzzles_only/542.png,1
test_puzzles_only/543.png,0
test_puzzles_only/544.png,2
test_puzzles_only/545.png,2
test_puzzles_only/546.png,3
test_puzzles_only/547.png,1
test_puzzles_only/548.png,0
test_puzzles_only/549.png,3
test_puzzles_only/550.png,0
test_puzzles_only/551.png,3
test_puzzles_only/552.png,0
test_puzzles_only/553.png,3
test_puzzles_only/554.png,1
test_puzzles_only/555.png,1
test_puzzles_only/556.png,0
test_puzzles_only/557.png,2
test_puzzles_only/558.png,1
test_puzzles_only/559.png,2
test_puzzles_only/560.png,2
test_puzzles_only/561.png,2
test_puzzles_only/562.png,2
test_puzzles_only/563.png,2
test_puzzles_only/564.png,3
test_puzzles_only/565.png,3
test_puzzles_only/566.png,2
test_puzzles_only/567.png,2
test_puzzles_only/568.png,3
test_puzzles_only/569.png,3
test_puzzles_only/570.png,0
test_puzzles_only/571.png,0
test_puzzles_only/572.png,2
test_puzzles_only/573.png,2
test_puzzles_only/574.png,0
test_puzzles_only/575.png,2
test_puzzles_only/576.png,0
test_puzzles_only/577.png,2
test_puzzles_only/578.png,1
test_puzzles_only/579.png,0
test_puzzles_only/580.png,2
test_puzzles_only/581.png,1
test_puzzles_only/582.png,3
test_puzzles_only/583.png,1
test_puzzles_only/584.png,0
test_puzzles_only/585.png,0
test_puzzles_only/586.png,2
test_puzzles_only/587.png,3
test_puzzles_only/588.png,1
test_puzzles_only/589.png,2
test_puzzles_only/590.png,2
test_puzzles_only/591.png,3
test_puzzles_only/592.png,2
test_puzzles_only/593.png,0
test_puzzles_only/594.png,0
test_puzzles_only/595.png,1
test_puzzles_only/596.png,1
test_puzzles_only/597.png,2
test_puzzles_only/598.png,2
test_puzzles_only/599.png,2
test_puzzles_only/600.png,0
test_puzzles_only/601.png,2
test_puzzles_only/602.png,3
test_puzzles_only/603.png,0
test_puzzles_only/604.png,1
test_puzzles_only/605.png,3
test_puzzles_only/606.png,0
test_puzzles_only/607.png,2
test_puzzles_only/608.png,0
test_puzzles_only/609.png,1
test_puzzles_only/610.png,1
test_puzzles_only/611.png,0
test_puzzles_only/612.png,2
test_puzzles_only/613.png,2
test_puzzles_only/614.png,3
test_puzzles_only/615.png,2
test_puzzles_only/616.png,1
test_puzzles_only/617.png,3
test_puzzles_only/618.png,2
test_puzzles_only/619.png,3
test_puzzles_only/620.png,1
test_puzzles_only/621.png,1
test_puzzles_only/622.png,3
test_puzzles_only/623.png,1
test_puzzles_only/624.png,1
test_puzzles_only/625.png,0
test_puzzles_only/626.png,2
test_puzzles_only/627.png,3
test_puzzles_only/628.png,3
test_puzzles_only/629.png,1
test_puzzles_only/630.png,1
test_puzzles_only/631.png,0
test_puzzles_only/632.png,2
test_puzzles_only/633.png,2
test_puzzles_only/634.png,3
test_puzzles_only/635.png,3
test_puzzles_only/636.png,1
test_puzzles_only/637.png,2
test_puzzles_only/638.png,1
test_puzzles_only/639.png,3
test_puzzles_only/640.png,3
test_puzzles_only/641.png,1
test_puzzles_only/642.png,1
test_puzzles_only/643.png,2
test_puzzles_only/644.png,0
test_puzzles_only/645.png,1
test_puzzles_only/646.png,1
test_puzzles_only/647.png,3
test_puzzles_only/648.png,1
test_puzzles_only/649.png,3
test_puzzles_only/650.png,0
test_puzzles_only/651.png,1
test_puzzles_only/652.png,2
test_puzzles_only/653.png,0
test_puzzles_only/654.png,0
test_puzzles_only/655.png,3
test_puzzles_only/656.png,0
test_puzzles_only/657.png,3
test_puzzles_only/658.png,2
test_puzzles_only/659.png,1
test_puzzles_only/660.png,1
test_puzzles_only/661.png,3
test_puzzles_only/662.png,1
test_puzzles_only/663.png,2
test_puzzles_only/664.png,2
test_puzzles_only/665.png,1
test_puzzles_only/666.png,1
test_puzzles_only/667.png,0
test_puzzles_only/668.png,0
test_puzzles_only/669.png,3
test_puzzles_only/670.png,1
test_puzzles_only/671.png,0
test_puzzles_only/672.png,3
test_puzzles_only/673.png,3
test_puzzles_only/674.png,3
test_puzzles_only/675.png,1
test_puzzles_only/676.png,2
test_puzzles_only/677.png,3
test_puzzles_only/678.png,2
test_puzzles_only/679.png,1
test_puzzles_only/680.png,1
test_puzzles_only/681.png,2
test_puzzles_only/682.png,2
test_puzzles_only/683.png,1
test_puzzles_only/684.png,0
test_puzzles_only/685.png,1
test_puzzles_only/686.png,1
test_puzzles_only/687.png,0
test_puzzles_only/688.png,3
test_puzzles_only/689.png,1
test_puzzles_only/690.png,1
test_puzzles_only/691.png,0
test_puzzles_only/692.png,1
test_puzzles_only/693.png,2
test_puzzles_only/694.png,2
test_puzzles_only/695.png,1
test_puzzles_only/696.png,3
test_puzzles_only/697.png,3
test_puzzles_only/698.png,2
test_puzzles_only/699.png,1
test_puzzles_only/700.png,2
test_puzzles_only/701.png,1
test_puzzles_only/702.png,3
test_puzzles_only/703.png,0
test_puzzles_only/704.png,0
test_puzzles_only/705.png,1
test_puzzles_only/706.png,0
test_puzzles_only/707.png,1
test_puzzles_only/708.png,0
test_puzzles_only/709.png,1
test_puzzles_only/710.png,1
test_puzzles_only/711.png,3
test_puzzles_only/712.png,3
test_puzzles_only/713.png,0
test_puzzles_only/714.png,1
test_puzzles_only/715.png,3
test_puzzles_only/716.png,1
test_puzzles_only/717.png,1
test_puzzles_only/718.png,0
test_puzzles_only/719.png,3
test_puzzles_only/720.png,3
test_puzzles_only/721.png,0
test_puzzles_only/722.png,3
test_puzzles_only/723.png,0
test_puzzles_only/724.png,2
test_puzzles_only/725.png,2
test_puzzles_only/726.png,0
test_puzzles_only/727.png,0
test_puzzles_only/728.png,0
test_puzzles_only/729.png,2
test_puzzles_only/730.png,1
test_puzzles_only/731.png,3
test_puzzles_only/732.png,1
test_puzzles_only/733.png,0
test_puzzles_only/734.png,3
test_puzzles_only/735.png,2
test_puzzles_only/736.png,1
test_puzzles_only/737.png,0
test_puzzles_only/738.png,3
test_puzzles_only/739.png,0
test_puzzles_only/740.png,2
test_puzzles_only/741.png,2
test_puzzles_only/742.png,1
test_puzzles_only/743.png,3
test_puzzles_only/744.png,2
test_puzzles_only/745.png,3
test_puzzles_only/746.png,2
test_puzzles_only/747.png,0
test_puzzles_only/748.png,3
test_puzzles_only/749.png,3
test_puzzles_only/750.png,3
test_puzzles_only/751.png,2
test_puzzles_only/752.png,1
test_puzzles_only/753.png,0
test_puzzles_only/754.png,1
test_puzzles_only/755.png,0
test_puzzles_only/756.png,3
test_puzzles_only/757.png,3
test_puzzles_only/758.png,3
test_puzzles_only/759.png,2
test_puzzles_only/760.png,0
test_puzzles_only/761.png,3
test_puzzles_only/762.png,2
test_puzzles_only/763.png,1
test_puzzles_only/764.png,3
test_puzzles_only/765.png,0
test_puzzles_only/766.png,1
test_puzzles_only/767.png,1
test_puzzles_only/768.png,2
test_puzzles_only/769.png,1
test_puzzles_only/770.png,1
test_puzzles_only/771.png,1
test_puzzles_only/772.png,2
test_puzzles_only/773.png,2
test_puzzles_only/774.png,2
test_puzzles_only/775.png,2
test_puzzles_only/776.png,1
test_puzzles_only/777.png,1
test_puzzles_only/778.png,0
test_puzzles_only/779.png,0
test_puzzles_only/780.png,2
test_puzzles_only/781.png,1
test_puzzles_only/782.png,2
test_puzzles_only/783.png,1
test_puzzles_only/784.png,2
test_puzzles_only/785.png,0
test_puzzles_only/786.png,2
test_puzzles_only/787.png,3
test_puzzles_only/788.png,1
test_puzzles_only/789.png,3
test_puzzles_only/790.png,0
test_puzzles_only/791.png,1
test_puzzles_only/792.png,2
test_puzzles_only/793.png,2
test_puzzles_only/794.png,0
test_puzzles_only/795.png,2
test_puzzles_only/796.png,3
test_puzzles_only/797.png,0
test_puzzles_only/798.png,3
test_puzzles_only/799.png,3
test_puzzles_only/800.png,1
test_puzzles_only/801.png,3
test_puzzles_only/802.png,1
test_puzzles_only/803.png,2
test_puzzles_only/804.png,3
test_puzzles_only/805.png,1
test_puzzles_only/806.png,2
test_puzzles_only/807.png,2
test_puzzles_only/808.png,0
test_puzzles_only/809.png,3
test_puzzles_only/810.png,3
test_puzzles_only/811.png,2
test_puzzles_only/812.png,0
test_puzzles_only/813.png,0
test_puzzles_only/814.png,3
test_puzzles_only/815.png,1
test_puzzles_only/816.png,1
test_puzzles_only/817.png,0
test_puzzles_only/818.png,0
test_puzzles_only/819.png,2
test_puzzles_only/820.png,3
test_puzzles_only/821.png,3
test_puzzles_only/822.png,1
test_puzzles_only/823.png,0
test_puzzles_only/824.png,2
test_puzzles_only/825.png,3
test_puzzles_only/826.png,2
test_puzzles_only/827.png,1
test_puzzles_only/828.png,1
test_puzzles_only/829.png,3
test_puzzles_only/830.png,2
test_puzzles_only/831.png,3
test_puzzles_only/832.png,3
test_puzzles_only/833.png,2
test_puzzles_only/834.png,1
test_puzzles_only/835.png,3
test_puzzles_only/836.png,0
test_puzzles_only/837.png,2
test_puzzles_only/838.png,2
test_puzzles_only/839.png,1
test_puzzles_only/840.png,1
test_puzzles_only/841.png,2
test_puzzles_only/842.png,0
test_puzzles_only/843.png,3
test_puzzles_only/844.png,2
test_puzzles_only/845.png,2
test_puzzles_only/846.png,3
test_puzzles_only/847.png,3
test_puzzles_only/848.png,2
test_puzzles_only/849.png,1
test_puzzles_only/850.png,2
test_puzzles_only/851.png,1
test_puzzles_only/852.png,3
test_puzzles_only/853.png,3
test_puzzles_only/854.png,2
test_puzzles_only/855.png,1
test_puzzles_only/856.png,2
test_puzzles_only/857.png,0
test_puzzles_only/858.png,3
test_puzzles_only/859.png,0
test_puzzles_only/860.png,2
test_puzzles_only/861.png,1
test_puzzles_only/862.png,3
test_puzzles_only/863.png,0
test_puzzles_only/864.png,1
test_puzzles_only/865.png,2
test_puzzles_only/866.png,1
test_puzzles_only/867.png,3
test_puzzles_only/868.png,3
test_puzzles_only/869.png,2
test_puzzles_only/870.png,2
test_puzzles_only/871.png,0
test_puzzles_only/872.png,2
test_puzzles_only/873.png,3
test_puzzles_only/874.png,2
test_puzzles_only/875.png,1
test_puzzles_only/876.png,0
test_puzzles_only/877.png,1
test_puzzles_only/878.png,0
test_puzzles_only/879.png,3
test_puzzles_only/880.png,0
test_puzzles_only/881.png,3
test_puzzles_only/882.png,1
test_puzzles_only/883.png,2
test_puzzles_only/884.png,2
test_puzzles_only/885.png,0
test_puzzles_only/886.png,0
test_puzzles_only/887.png,2
test_puzzles_only/888.png,0
test_puzzles_only/889.png,0
test_puzzles_only/890.png,3
test_puzzles_only/891.png,1
test_puzzles_only/892.png,0
test_puzzles_only/893.png,1
test_puzzles_only/894.png,2
test_puzzles_only/895.png,2
test_puzzles_only/896.png,0
test_puzzles_only/897.png,2
test_puzzles_only/898.png,3
test_puzzles_only/899.png,1
test_puzzles_only/900.png,3
test_puzzles_only/901.png,1
test_puzzles_only/902.png,2
test_puzzles_only/903.png,1
test_puzzles_only/904.png,1
test_puzzles_only/905.png,3
test_puzzles_only/906.png,2
test_puzzles_only/907.png,1
test_puzzles_only/908.png,3
test_puzzles_only/909.png,0
test_puzzles_only/910.png,0
test_puzzles_only/911.png,1
test_puzzles_only/912.png,2
test_puzzles_only/913.png,3
test_puzzles_only/914.png,3
test_puzzles_only/915.png,1
test_puzzles_only/916.png,3
test_puzzles_only/917.png,1
test_puzzles_only/918.png,0
test_puzzles_only/919.png,2
test_puzzles_only/920.png,3
test_puzzles_only/921.png,1
test_puzzles_only/922.png,1
test_puzzles_only/923.png,1
test_puzzles_only/924.png,0
test_puzzles_only/925.png,0
test_puzzles_only/926.png,0
test_puzzles_only/927.png,0
test_puzzles_only/928.png,0
test_puzzles_only/929.png,3
test_puzzles_only/930.png,2
test_puzzles_only/931.png,3
